windmills_id;windmills_name;size_km2;long;lat;GSRN;ID_geo;Tilsluttet;Kapa_kW;Rotor_Dia;NavHoej;TotalHoej;Fabrikat;Model;KomNr;KomNvn;Placering;Ejerlav;Mtrkl_Nr;X;Y;KoorOpr;Net_InstNr;kWh_1977;kWh_1978;kWh_1979;kWh_1980;kWh_1981;kWh_1982;kWh_1983;kWh_1984;kWh_1985;kWh_1986;kWh_1987;kWh_1988;kWh_1989;kWh_1990;kWh_1991;kWh_1992;kWh_1993;kWh_1994;kWh_1995;kWh_1996;kWh_1997;kWh_1998;kWh_1999;kWh_2000;kWh_2001;kWh_2002;kWh_2003;kWh_2004;kWh_2005;kWh_2006;kWh_2007;kWh_2008;kWh_2009;kWh_2010;kWh_2011;kWh_2012;kWh_2013;kWh_2014;jan;feb;mar;apr;maj;jun;jul;aug;sep;okt;nov;dec;kWh_2015;coords.x1;coords.x2
323;wind323;0;7.58024030000751;55.5654403141783;570715000000087615;2188;2009-08-06;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410465;6158631;GST;WH2 B3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.58024030000751;55.5654403141783
324;wind324;0;7.58887525166288;55.5656568617962;570715000000087622;2189;2009-08-07;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411010;6158644;GST;WH2 B2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.58887525166288;55.5656568617962
325;wind325;0;7.5975106285474;55.5658638186715;570715000000087639;2190;2009-08-07;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411555;6158656;GST;WH2 B1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.5975106285474;55.5658638186715
326;wind326;0;7.54679290632864;55.5564840359249;570715000000087646;2191;2009-08-08;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;408335;6157678;GST;WH2 A7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.54679290632864;55.5564840359249
327;wind327;0;7.55538243768109;55.5570169506356;570715000000087653;2192;2009-08-07;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;408878;6157726;GST;WH2 A6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.55538243768109;55.5570169506356
328;wind328;0;7.56397253936552;55.5575402817574;570715000000087660;2193;2009-08-07;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;409421;6157773;GST;WH2 A5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.56397253936552;55.5575402817574
329;wind329;0;7.5725625538218;55.5580719947635;570715000000087677;2194;2009-08-08;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;409964;6157821;GST;WH2 A4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.5725625538218;55.5580719947635
330;wind330;0;7.5811531340793;55.5585941240409;570715000000087684;2195;2009-08-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410507;6157868;GST;WH2 A3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.5811531340793;55.5585941240409
331;wind331;0;7.5897436303903;55.5591246351944;570715000000087691;2196;2009-08-09;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411050;6157916;GST;WH2 A2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.5897436303903;55.5591246351944
332;wind332;0;7.59833468797094;55.5596455624806;570715000000087707;2197;2009-08-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411593;6157963;GST;WH2 A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3251811.625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59833468797094;55.5596455624806
333;wind333;0;7.58465890571634;55.6414185115993;570715000000087714;2198;2009-09-17;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410916;6167080;GST;WH2 L7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676506.5;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.58465890571634;55.6414185115993
334;wind334;0;7.59179726569392;55.638642957644;570715000000087721;2199;2009-09-19;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411359;6166762;GST;WH2 L6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676506.5;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59179726569392;55.638642957644
335;wind335;0;7.598918739666;55.6358668004028;570715000000087738;2200;2009-09-18;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411801;6166444;GST;WH2 L5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676506.5;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.598918739666;55.6358668004028
336;wind336;0;7.60605508904155;55.6330904036484;570715000000087745;2201;2009-09-18;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412244;6166126;GST;WH2 L4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676506.5;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.60605508904155;55.6330904036484
337;wind337;0;7.61319043269236;55.6303135852215;570715000000087752;2202;2009-09-18;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412687;6165808;GST;WH2 L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676506.5;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.61319043269236;55.6303135852215
338;wind338;0;7.62030889378917;55.6275361666778;570715000000087769;2203;2009-09-17;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;413129;6165490;GST;WH2 L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676506.5;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.62030889378917;55.6275361666778
339;wind339;0;7.62744222729285;55.6247585062181;570715000000087776;2204;2009-09-16;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;413572;6165172;GST;WH2 L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676506.5;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.62744222729285;55.6247585062181
340;wind340;0;7.59319475275551;55.6479689534665;570715000000087783;2205;2009-10-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411468;6167798;GST;WH2 M7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59319475275551;55.6479689534665
341;wind341;0;7.59999324395315;55.6449374042021;570715000000087790;2206;2009-10-06;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411889;6167452;GST;WH2 M6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59999324395315;55.6449374042021
342;wind342;0;7.60679068713488;55.6419054712299;570715000000087806;2207;2009-10-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412310;6167106;GST;WH2 M5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.60679068713488;55.6419054712299
343;wind343;0;7.6135870824378;55.6388731546769;570715000000087813;2208;2009-10-11;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412731;6166760;GST;WH2 M4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.6135870824378;55.6388731546769
344;wind344;0;7.62038242999908;55.6358404546697;570715000000087820;2209;2009-10-14;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;413152;6166414;GST;WH2 M3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.62038242999908;55.6358404546697
345;wind345;0;7.62719260903787;55.6328075490293;570715000000087837;2210;2009-10-11;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;413574;6166068;GST;WH2 M2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.62719260903787;55.6328075490293
346;wind346;0;7.63398586034611;55.6297740816086;570715000000087844;2211;2009-10-14;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;413995;6165722;GST;WH2 M1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.63398586034611;55.6297740816086
347;wind347;0;7.56992993949974;55.6274624300952;570715000000087851;2212;2009-10-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;409957;6165546;GST;WH2 J7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.56992993949974;55.6274624300952
348;wind348;0;7.57763496887862;55.6252245122976;570715000000087868;2213;2009-10-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410437;6165287;GST;WH2 J6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.57763496887862;55.6252245122976
349;wind349;0;7.58533880252272;55.6229950877585;570715000000087875;2214;2009-10-06;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410917;6165029;GST;WH2 J5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.58533880252272;55.6229950877585
350;wind350;0;7.59304176752139;55.6207651739056;570715000000087882;2215;2009-10-15;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411397;6164771;GST;WH2 J4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59304176752139;55.6207651739056
351;wind351;0;7.6007441838097;55.6185257880338;570715000000087899;2216;2009-10-14;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411877;6164512;GST;WH2 J3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.6007441838097;55.6185257880338
352;wind352;0;7.60844540957179;55.6162948958787;570715000000087905;2217;2009-10-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412357;6164254;GST;WH2 J2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.60844540957179;55.6162948958787
353;wind353;0;7.61614576653082;55.6140635147681;570715000000087912;2218;2009-10-14;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412837;6163996;GST;WH2 J1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.61614576653082;55.6140635147681
354;wind354;0;7.57689919046033;55.6345709168876;570715000000087929;2219;2009-10-24;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410412;6166328;GST;WH2 K7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.57689919046033;55.6345709168876
355;wind355;0;7.58432881036628;55.6320687717579;570715000000087936;2220;2009-10-24;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410874;6166040;GST;WH2 K6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.58432881036628;55.6320687717579
356;wind356;0;7.59175781032238;55.6295571878348;570715000000087943;2221;2009-10-27;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411336;6165751;GST;WH2 K5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59175781032238;55.6295571878348
357;wind357;0;7.59920174127022;55.6270453292565;570715000000087950;2222;2009-10-24;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411799;6165462;GST;WH2 K4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59920174127022;55.6270453292565
358;wind358;0;7.60662884912847;55.6245328325732;570715000000087967;2223;2009-10-29;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412261;6165173;GST;WH2 K3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.60662884912847;55.6245328325732
359;wind359;0;7.61405501143912;55.622019880181;570715000000087974;2224;2009-10-30;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;412723;6164884;GST;WH2 K2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.61405501143912;55.622019880181
360;wind360;0;7.62147991295656;55.619515455107;570715000000087981;2225;2009-10-27;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;413185;6164596;GST;WH2 K1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1899833.4375;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.62147991295656;55.619515455107
361;wind361;0;7.55851735547406;55.6125460027566;570715000000087998;2226;2009-12-08;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;409204;6163901;GST;WH2 H7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.55851735547406;55.6125460027566
362;wind362;0;7.56665932897906;55.6108890567879;570715000000088001;2227;2009-12-08;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;409713;6163706;GST;WH2 H6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.56665932897906;55.6108890567879
363;wind363;0;7.57481616715125;55.6092407332787;570715000000088018;2228;2009-12-10;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410223;6163512;GST;WH2 H5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.57481616715125;55.6092407332787
364;wind364;0;7.5829567842904;55.6075826969872;570715000000088025;2229;2009-12-08;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;410732;6163317;GST;WH2 H4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.5829567842904;55.6075826969872
365;wind365;0;7.59109640031332;55.6059330989997;570715000000088032;2230;2009-12-08;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411241;6163123;GST;WH2 H3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59109640031332;55.6059330989997
366;wind366;0;7.59923534085047;55.6042829566765;570715000000088049;2231;2009-12-08;2300;93;55;101.5;SIEMENS;SWT 2.3-93;561;Esbjerg;HAV;Horns Rev;hav;411750;6162929;GST;WH2 H2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;759870.5625;9401279.299863;10011333.574725;10505800.022527;9890716.296249;10324350.5663;1045582.071;895756.6044;954791.9758;767246.5247;945643.5302;772868.3;753947.9489;571934.7588;804519.7473;470247.1846;0;289392.1;8271930.7457;7.59923534085047;55.6042829566765
